tick,cycle,router_id,nocname,nps_type,queue_kind,inport,vc,depth
4488000,4488,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4489000,4489,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4489000,4489,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4489000,4489,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4489000,4489,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4490000,4490,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4490000,4490,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4490000,4490,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4490000,4490,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4491000,4491,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4491000,4491,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4491000,4491,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4491000,4491,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4492000,4492,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4492000,4492,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4492000,4492,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4492000,4492,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4493000,4493,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4493000,4493,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4493000,4493,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4493000,4493,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4494000,4494,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4494000,4494,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4494000,4494,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4494000,4494,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4495000,4495,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4495000,4495,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4495000,4495,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4495000,4495,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4496000,4496,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4496000,4496,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4496000,4496,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4496000,4496,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4497000,4497,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4497000,4497,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4497000,4497,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4497000,4497,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4498000,4498,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4498000,4498,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4498000,4498,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4498000,4498,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4499000,4499,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4499000,4499,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4499000,4499,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4499000,4499,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4500000,4500,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4500000,4500,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4500000,4500,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4500000,4500,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4501000,4501,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4501000,4501,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4501000,4501,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4501000,4501,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4502000,4502,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4502000,4502,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4502000,4502,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4502000,4502,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4503000,4503,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4503000,4503,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4503000,4503,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4503000,4503,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4504000,4504,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4504000,4504,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4504000,4504,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4504000,4504,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4505000,4505,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4505000,4505,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4505000,4505,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4505000,4505,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4506000,4506,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4506000,4506,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4506000,4506,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4506000,4506,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4507000,4507,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4507000,4507,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4507000,4507,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4507000,4507,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4508000,4508,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4508000,4508,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4508000,4508,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4508000,4508,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4509000,4509,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4509000,4509,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4509000,4509,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4509000,4509,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4510000,4510,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4510000,4510,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4510000,4510,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4510000,4510,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4511000,4511,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4511000,4511,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4511000,4511,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4511000,4511,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4512000,4512,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4512000,4512,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4512000,4512,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4512000,4512,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4513000,4513,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4513000,4513,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4513000,4513,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4513000,4513,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4514000,4514,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4514000,4514,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4514000,4514,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4514000,4514,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4515000,4515,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4515000,4515,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4515000,4515,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4515000,4515,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4516000,4516,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4516000,4516,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4516000,4516,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4516000,4516,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4517000,4517,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4517000,4517,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4517000,4517,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4517000,4517,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4518000,4518,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4518000,4518,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4518000,4518,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4518000,4518,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4519000,4519,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4519000,4519,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4519000,4519,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4519000,4519,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4520000,4520,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4520000,4520,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4520000,4520,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4520000,4520,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4521000,4521,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4521000,4521,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4521000,4521,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4521000,4521,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4522000,4522,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4522000,4522,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4522000,4522,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4522000,4522,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4523000,4523,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4523000,4523,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4523000,4523,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4523000,4523,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4524000,4524,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4524000,4524,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4524000,4524,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4524000,4524,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4525000,4525,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4525000,4525,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4525000,4525,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4525000,4525,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4526000,4526,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4526000,4526,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4526000,4526,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4526000,4526,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4527000,4527,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4527000,4527,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4527000,4527,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4527000,4527,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4528000,4528,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4528000,4528,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4528000,4528,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4528000,4528,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4529000,4529,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4529000,4529,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4529000,4529,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4529000,4529,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4530000,4530,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4530000,4530,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4530000,4530,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4530000,4530,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4531000,4531,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4531000,4531,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4531000,4531,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4531000,4531,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4532000,4532,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4532000,4532,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4532000,4532,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4532000,4532,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4533000,4533,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4533000,4533,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4533000,4533,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4533000,4533,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4534000,4534,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4534000,4534,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4534000,4534,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4534000,4534,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4535000,4535,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4535000,4535,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4535000,4535,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4535000,4535,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4536000,4536,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4536000,4536,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4536000,4536,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4536000,4536,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4537000,4537,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4537000,4537,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4537000,4537,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4537000,4537,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4538000,4538,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4538000,4538,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4538000,4538,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4538000,4538,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4539000,4539,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4539000,4539,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4539000,4539,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4539000,4539,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4540000,4540,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4540000,4540,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4540000,4540,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4540000,4540,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4541000,4541,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4541000,4541,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4541000,4541,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4542000,4542,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4542000,4542,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4542000,4542,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4543000,4543,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4543000,4543,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4543000,4543,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4544000,4544,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4544000,4544,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4544000,4544,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4545000,4545,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4545000,4545,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4545000,4545,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4545000,4545,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4546000,4546,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4546000,4546,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4546000,4546,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4546000,4546,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4547000,4547,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4547000,4547,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4547000,4547,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4547000,4547,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4548000,4548,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4548000,4548,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4548000,4548,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4548000,4548,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4549000,4549,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4549000,4549,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4549000,4549,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4549000,4549,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4550000,4550,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4550000,4550,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4550000,4550,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4550000,4550,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4551000,4551,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4551000,4551,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4551000,4551,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4551000,4551,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4552000,4552,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4552000,4552,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4552000,4552,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4552000,4552,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4553000,4553,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4553000,4553,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4553000,4553,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4553000,4553,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4554000,4554,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4554000,4554,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4554000,4554,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4554000,4554,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4555000,4555,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4555000,4555,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4555000,4555,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4555000,4555,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4556000,4556,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4556000,4556,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4556000,4556,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4556000,4556,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4557000,4557,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4557000,4557,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4557000,4557,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4557000,4557,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4558000,4558,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4558000,4558,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4558000,4558,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4558000,4558,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4559000,4559,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4559000,4559,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4559000,4559,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4559000,4559,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4560000,4560,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4560000,4560,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4560000,4560,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4560000,4560,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4561000,4561,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4561000,4561,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4561000,4561,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4561000,4561,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4562000,4562,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4562000,4562,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4562000,4562,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4562000,4562,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4563000,4563,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4563000,4563,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4563000,4563,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4563000,4563,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4564000,4564,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4564000,4564,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4564000,4564,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4564000,4564,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4565000,4565,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4565000,4565,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4565000,4565,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4565000,4565,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4566000,4566,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4566000,4566,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4566000,4566,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4566000,4566,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4567000,4567,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4567000,4567,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4567000,4567,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4567000,4567,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4568000,4568,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4568000,4568,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4568000,4568,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
4568000,4568,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
4569000,4569,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
4569000,4569,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
4569000,4569,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
