NOC_NPP_RPTR_X0Y2 port1_in  Channel 1338 port0_out NOC_NCRB_SSIT_X1Y0
NOC_NPP_RPTR_X0Y3 port1_in  Channel 1339 port1_out NOC_NCRB_SSIT_X1Y0
NOC_NPP_RPTR_X0Y3 port0_out  Channel 1337 port1_in NOC_NCRB_SSIT_X1Y1
NOC_NCRB_SSIT_X1Y0 port1_in  Channel 1346 port1_out NOC_NPP_RPTR_X1Y1
NOC_NCRB_SSIT_X1Y0 port0_in  Channel 1344 port1_out NOC_NPP_RPTR_X1Y0
NOC_NCRB_SSIT_X1Y1 port0_out  Channel 1340 port0_in NOC_NPP_RPTR_X1Y0
NOC_NCRB_SSIT_X1Y1 port1_out  Channel 1341 port0_in NOC_NPP_RPTR_X1Y1
NOC_NPP_RPTR_X1Y0 port1_in  Channel 1348 port0_out NOC_NPS7575_X5Y0
NOC_NPS7575_X5Y0 port0_in  Channel 1345 port0_out NOC_NPP_RPTR_X1Y0
NOC_NPP_RPTR_X1Y1 port1_in  Channel 1352 port0_out NOC_NPS7575_X5Y1
NOC_NPS7575_X5Y1 port0_in  Channel 1347 port0_out NOC_NPP_RPTR_X1Y1
NOC_NPP_RPTR_X0Y10 port0_out  Channel 891 port0_in NOC_NCRB_SSIT_X2Y5
NOC_NPP_RPTR_X0Y10 port1_in  Channel 894 port0_out NOC_NCRB_SSIT_X2Y4
NOC_NPP_RPTR_X0Y11 port1_in  Channel 895 port1_out NOC_NCRB_SSIT_X2Y4
NOC_NPP_RPTR_X0Y11 port0_out  Channel 893 port1_in NOC_NCRB_SSIT_X2Y5
NOC_NCRB_SSIT_X2Y4 port1_in  Channel 902 port1_out NOC_NPP_RPTR_X1Y9
NOC_NCRB_SSIT_X2Y4 port0_in  Channel 900 port1_out NOC_NPP_RPTR_X1Y8
NOC_NCRB_SSIT_X2Y5 port0_out  Channel 896 port0_in NOC_NPP_RPTR_X1Y8
NOC_NCRB_SSIT_X2Y5 port1_out  Channel 897 port0_in NOC_NPP_RPTR_X1Y9
NOC_NPP_RPTR_X1Y8 port1_in  Channel 904 port0_out NOC_NPS7575_X5Y4
NOC_NPS7575_X5Y4 port0_in  Channel 901 port0_out NOC_NPP_RPTR_X1Y8
NOC_NPP_RPTR_X1Y9 port1_in  Channel 908 port0_out NOC_NPS7575_X5Y5
NOC_NPS7575_X5Y5 port0_in  Channel 903 port0_out NOC_NPP_RPTR_X1Y9
NOC_NPP_RPTR_X0Y14 port0_out  Channel 795 port0_in NOC_NCRB_SSIT_X1Y6
NOC_NPP_RPTR_X0Y14 port1_in  Channel 800 port0_out NOC_NCRB_SSIT_X1Y7
NOC_NPP_RPTR_X0Y15 port1_in  Channel 801 port1_out NOC_NCRB_SSIT_X1Y7
NOC_NPP_RPTR_X0Y15 port0_out  Channel 797 port1_in NOC_NCRB_SSIT_X1Y6
NOC_NCRB_SSIT_X1Y7 port1_in  Channel 806 port1_out NOC_NPP_RPTR_X1Y13
NOC_NCRB_SSIT_X1Y7 port0_in  Channel 804 port1_out NOC_NPP_RPTR_X1Y12
NOC_NCRB_SSIT_X1Y6 port0_out  Channel 798 port0_in NOC_NPP_RPTR_X1Y12
NOC_NCRB_SSIT_X1Y6 port1_out  Channel 799 port0_in NOC_NPP_RPTR_X1Y13
NOC_NPP_RPTR_X1Y12 port1_in  Channel 808 port0_out NOC_NPS7575_X5Y6
NOC_NPS7575_X5Y6 port0_in  Channel 805 port0_out NOC_NPP_RPTR_X1Y12
NOC_NPP_RPTR_X1Y13 port1_in  Channel 812 port0_out NOC_NPS7575_X5Y7
NOC_NPS7575_X5Y7 port0_in  Channel 807 port0_out NOC_NPP_RPTR_X1Y13
NOC_NMU512_X1Y0 resp_in  Channel 1659 port3_out NOC_NPS_VNOC_X1Y1
NOC_NMU512_X1Y0 req_out  Channel 1649 port3_in NOC_NPS_VNOC_X1Y1
NOC_NPS_VNOC_X1Y1 port1_in  Channel 1673 port1_out NOC_NPS_VNOC_X1Y0
NOC_NPS_VNOC_X1Y1 port1_out  Channel 1657 port1_in NOC_NPS_VNOC_X1Y0
NOC_NPS_VNOC_X1Y0 port3_in  Channel 1685 resp NOC_NSU512_X1Y0
NOC_NPS_VNOC_X1Y0 port3_out  Channel 1675 req NOC_NSU512_X1Y0
NOC_NPS_VNOC_X1Y3 port2_out  Channel 1618 port0_in NOC_NPS_VNOC_X1Y1
NOC_NPS_VNOC_X1Y3 port2_in  Channel 1656 port0_out NOC_NPS_VNOC_X1Y1
NOC_NPS_VNOC_X1Y2 port0_out  Channel 1632 port2_in NOC_NPS_VNOC_X1Y0
NOC_NPS_VNOC_X1Y0 port2_out  Channel 1674 port0_in NOC_NPS_VNOC_X1Y2
NOC_NMU512_X1Y1 resp_in  Channel 1619 port3_out NOC_NPS_VNOC_X1Y3
NOC_NMU512_X1Y1 req_out  Channel 1609 port3_in NOC_NPS_VNOC_X1Y3
NOC_NPS_VNOC_X1Y3 port1_in  Channel 1633 port1_out NOC_NPS_VNOC_X1Y2
NOC_NPS_VNOC_X1Y3 port1_out  Channel 1617 port1_in NOC_NPS_VNOC_X1Y2
NOC_NPS_VNOC_X1Y2 port3_in  Channel 1645 resp NOC_NSU512_X1Y1
NOC_NPS_VNOC_X1Y2 port3_out  Channel 1635 req NOC_NSU512_X1Y1
NOC_NPS_VNOC_X1Y3 port0_in  Channel 1578 port2_out NOC_NPS_VNOC_X1Y5
NOC_NPS_VNOC_X1Y3 port0_out  Channel 1616 port2_in NOC_NPS_VNOC_X1Y5
NOC_NPS_VNOC_X1Y4 port0_out  Channel 1592 port2_in NOC_NPS_VNOC_X1Y2
NOC_NPS_VNOC_X1Y2 port2_out  Channel 1634 port0_in NOC_NPS_VNOC_X1Y4
NOC_NMU512_X1Y2 resp_in  Channel 1579 port3_out NOC_NPS_VNOC_X1Y5
NOC_NMU512_X1Y2 req_out  Channel 1569 port3_in NOC_NPS_VNOC_X1Y5
NOC_NPS_VNOC_X1Y5 port1_in  Channel 1593 port1_out NOC_NPS_VNOC_X1Y4
NOC_NPS_VNOC_X1Y5 port1_out  Channel 1577 port1_in NOC_NPS_VNOC_X1Y4
NOC_NPS_VNOC_X1Y4 port3_in  Channel 1605 resp NOC_NSU512_X1Y2
NOC_NPS_VNOC_X1Y4 port3_out  Channel 1595 req NOC_NSU512_X1Y2
NOC_NPS_VNOC_X1Y7 port2_out  Channel 1538 port0_in NOC_NPS_VNOC_X1Y5
NOC_NPS_VNOC_X1Y7 port2_in  Channel 1576 port0_out NOC_NPS_VNOC_X1Y5
NOC_NPS_VNOC_X1Y6 port0_out  Channel 1552 port2_in NOC_NPS_VNOC_X1Y4
NOC_NPS_VNOC_X1Y6 port0_in  Channel 1594 port2_out NOC_NPS_VNOC_X1Y4
NOC_NMU512_X1Y3 resp_in  Channel 1539 port3_out NOC_NPS_VNOC_X1Y7
NOC_NMU512_X1Y3 req_out  Channel 1529 port3_in NOC_NPS_VNOC_X1Y7
NOC_NPS_VNOC_X1Y7 port1_in  Channel 1553 port1_out NOC_NPS_VNOC_X1Y6
NOC_NPS_VNOC_X1Y7 port1_out  Channel 1537 port1_in NOC_NPS_VNOC_X1Y6
NOC_NPS_VNOC_X1Y6 port3_in  Channel 1565 resp NOC_NSU512_X1Y3
NOC_NPS_VNOC_X1Y6 port3_out  Channel 1555 req NOC_NSU512_X1Y3
NOC_NPS_VNOC_X1Y7 port0_in  Channel 1498 port2_out NOC_NPS_VNOC_X1Y9
NOC_NPS_VNOC_X1Y9 port2_in  Channel 1536 port0_out NOC_NPS_VNOC_X1Y7
NOC_NPS_VNOC_X1Y8 port0_out  Channel 1512 port2_in NOC_NPS_VNOC_X1Y6
NOC_NPS_VNOC_X1Y8 port0_in  Channel 1554 port2_out NOC_NPS_VNOC_X1Y6
NOC_NMU512_X1Y4 resp_in  Channel 1499 port3_out NOC_NPS_VNOC_X1Y9
NOC_NMU512_X1Y4 req_out  Channel 1489 port3_in NOC_NPS_VNOC_X1Y9
NOC_NPS_VNOC_X1Y9 port1_in  Channel 1513 port1_out NOC_NPS_VNOC_X1Y8
NOC_NPS_VNOC_X1Y9 port1_out  Channel 1497 port1_in NOC_NPS_VNOC_X1Y8
NOC_NPS_VNOC_X1Y8 port3_in  Channel 1525 resp NOC_NSU512_X1Y4
NOC_NPS_VNOC_X1Y8 port3_out  Channel 1515 req NOC_NSU512_X1Y4
NOC_NPS_VNOC_X1Y9 port0_in  Channel 1458 port2_out NOC_NPS_VNOC_X1Y11
NOC_NPS_VNOC_X1Y11 port2_in  Channel 1496 port0_out NOC_NPS_VNOC_X1Y9
NOC_NPS_VNOC_X1Y10 port0_out  Channel 1472 port2_in NOC_NPS_VNOC_X1Y8
NOC_NPS_VNOC_X1Y10 port0_in  Channel 1514 port2_out NOC_NPS_VNOC_X1Y8
NOC_NPS_VNOC_X1Y13 port2_out  Channel 1418 port0_in NOC_NPS_VNOC_X1Y11
NOC_NPS_VNOC_X1Y13 port2_in  Channel 1456 port0_out NOC_NPS_VNOC_X1Y11
NOC_NPS_VNOC_X1Y12 port0_out  Channel 1432 port2_in NOC_NPS_VNOC_X1Y10
NOC_NPS_VNOC_X1Y12 port0_in  Channel 1474 port2_out NOC_NPS_VNOC_X1Y10
NOC_NMU512_X1Y5 resp_in  Channel 1459 port3_out NOC_NPS_VNOC_X1Y11
NOC_NMU512_X1Y5 req_out  Channel 1449 port3_in NOC_NPS_VNOC_X1Y11
NOC_NPS_VNOC_X1Y11 port1_in  Channel 1473 port1_out NOC_NPS_VNOC_X1Y10
NOC_NPS_VNOC_X1Y11 port1_out  Channel 1457 port1_in NOC_NPS_VNOC_X1Y10
NOC_NPS_VNOC_X1Y10 port3_in  Channel 1485 resp NOC_NSU512_X1Y5
NOC_NPS_VNOC_X1Y10 port3_out  Channel 1475 req NOC_NSU512_X1Y5
NOC_NMU512_X1Y6 resp_in  Channel 1419 port3_out NOC_NPS_VNOC_X1Y13
NOC_NMU512_X1Y6 req_out  Channel 1409 port3_in NOC_NPS_VNOC_X1Y13
NOC_NPS_VNOC_X1Y13 port1_in  Channel 1433 port1_out NOC_NPS_VNOC_X1Y12
NOC_NPS_VNOC_X1Y13 port1_out  Channel 1417 port1_in NOC_NPS_VNOC_X1Y12
NOC_NPS_VNOC_X1Y12 port3_in  Channel 1445 resp NOC_NSU512_X1Y6
NOC_NPS_VNOC_X1Y12 port3_out  Channel 1435 req NOC_NSU512_X1Y6
NOC_NPS_VNOC_X1Y13 port0_in  Channel 1355 port3_out NOC_NPS7575_X5Y1
NOC_NPS7575_X5Y1 port3_in  Channel 1416 port0_out NOC_NPS_VNOC_X1Y13
NOC_NPS_VNOC_X1Y12 port2_in  Channel 1349 port1_out NOC_NPS7575_X5Y0
NOC_NPS7575_X5Y0 port1_in  Channel 1434 port2_out NOC_NPS_VNOC_X1Y12
NOC_NPS7575_X5Y1 port1_in  Channel 1342 port0_out NOC_NIDB_X1Y0
NOC_NIDB_X1Y0 port0_in  Channel 1353 port1_out NOC_NPS7575_X5Y1
NOC_NPS7575_X5Y1 port2_in  Channel 1360 port1_out NOC_NPP_RPTR_X1Y3
NOC_NPP_RPTR_X1Y3 port0_in  Channel 1354 port2_out NOC_NPS7575_X5Y1
NOC_NIDB_X1Y0 port1_in  Channel 1247 port1_out NOC_NIDB_X1Y2
NOC_NIDB_X1Y2 port1_in  Channel 1343 port1_out NOC_NIDB_X1Y0
NOC_NIDB_X1Y2 port0_in  Channel 1257 port1_out NOC_NPS7575_X5Y3
NOC_NIDB_X1Y2 port0_out  Channel 1246 port1_in NOC_NPS7575_X5Y3
NOC_NPS7575_X5Y0 port3_in  Channel 1356 port0_out NOC_NIDB_X1Y1
NOC_NPS7575_X5Y0 port3_out  Channel 1351 port0_in NOC_NIDB_X1Y1
NOC_NPS7575_X5Y0 port2_in  Channel 1358 port1_out NOC_NPP_RPTR_X1Y2
NOC_NPP_RPTR_X1Y2 port0_in  Channel 1350 port2_out NOC_NPS7575_X5Y0
NOC_NIDB_X1Y1 port1_in  Channel 1261 port1_out NOC_NIDB_X1Y3
NOC_NIDB_X1Y3 port1_in  Channel 1357 port1_out NOC_NIDB_X1Y1
NOC_NPS7575_X5Y3 port2_in  Channel 1264 port1_out NOC_NPP_RPTR_X1Y7
NOC_NPP_RPTR_X1Y7 port0_in  Channel 1258 port2_out NOC_NPS7575_X5Y3
NOC_NPS7575_X5Y3 port3_in  Channel 1174 port2_out NOC_NPS_VNOC_X1Y15
NOC_NPS_VNOC_X1Y15 port2_in  Channel 1259 port3_out NOC_NPS7575_X5Y3
NOC_NPS7575_X5Y2 port1_in  Channel 1188 port0_out NOC_NPS_VNOC_X1Y14
NOC_NPS_VNOC_X1Y14 port0_in  Channel 1253 port1_out NOC_NPS7575_X5Y2
NOC_NPS7575_X5Y2 port3_in  Channel 1260 port0_out NOC_NIDB_X1Y3
NOC_NPS7575_X5Y2 port3_out  Channel 1255 port0_in NOC_NIDB_X1Y3
NOC_NPS7575_X5Y2 port2_in  Channel 1262 port1_out NOC_NPP_RPTR_X1Y6
NOC_NPP_RPTR_X1Y6 port0_in  Channel 1254 port2_out NOC_NPS7575_X5Y2
NOC_NMU512_X1Y7 resp_in  Channel 1175 port3_out NOC_NPS_VNOC_X1Y15
NOC_NMU512_X1Y7 req_out  Channel 1165 port3_in NOC_NPS_VNOC_X1Y15
NOC_NPS_VNOC_X1Y15 port1_in  Channel 1189 port1_out NOC_NPS_VNOC_X1Y14
NOC_NPS_VNOC_X1Y15 port1_out  Channel 1173 port1_in NOC_NPS_VNOC_X1Y14
NOC_NPS_VNOC_X1Y14 port3_in  Channel 1201 resp NOC_NSU512_X1Y7
NOC_NPS_VNOC_X1Y14 port3_out  Channel 1191 req NOC_NSU512_X1Y7
NOC_NPS_VNOC_X1Y15 port0_in  Channel 1134 port2_out NOC_NPS_VNOC_X1Y17
NOC_NPS_VNOC_X1Y17 port2_in  Channel 1172 port0_out NOC_NPS_VNOC_X1Y15
NOC_NPS_VNOC_X1Y16 port0_out  Channel 1148 port2_in NOC_NPS_VNOC_X1Y14
NOC_NPS_VNOC_X1Y16 port0_in  Channel 1190 port2_out NOC_NPS_VNOC_X1Y14
NOC_NMU512_X1Y8 resp_in  Channel 1135 port3_out NOC_NPS_VNOC_X1Y17
NOC_NMU512_X1Y8 req_out  Channel 1125 port3_in NOC_NPS_VNOC_X1Y17
NOC_NPS_VNOC_X1Y17 port1_in  Channel 1149 port1_out NOC_NPS_VNOC_X1Y16
NOC_NPS_VNOC_X1Y17 port1_out  Channel 1133 port1_in NOC_NPS_VNOC_X1Y16
NOC_NPS_VNOC_X1Y16 port3_in  Channel 1161 resp NOC_NSU512_X1Y8
NOC_NPS_VNOC_X1Y16 port3_out  Channel 1151 req NOC_NSU512_X1Y8
NOC_NPS_VNOC_X1Y17 port0_in  Channel 1094 port2_out NOC_NPS_VNOC_X1Y19
NOC_NPS_VNOC_X1Y17 port0_out  Channel 1132 port2_in NOC_NPS_VNOC_X1Y19
NOC_NPS_VNOC_X1Y16 port2_in  Channel 1108 port0_out NOC_NPS_VNOC_X1Y18
NOC_NPS_VNOC_X1Y18 port0_in  Channel 1150 port2_out NOC_NPS_VNOC_X1Y16
NOC_NMU512_X1Y9 resp_in  Channel 1095 port3_out NOC_NPS_VNOC_X1Y19
NOC_NMU512_X1Y9 req_out  Channel 1085 port3_in NOC_NPS_VNOC_X1Y19
NOC_NPS_VNOC_X1Y19 port1_in  Channel 1109 port1_out NOC_NPS_VNOC_X1Y18
NOC_NPS_VNOC_X1Y19 port1_out  Channel 1093 port1_in NOC_NPS_VNOC_X1Y18
NOC_NPS_VNOC_X1Y18 port3_in  Channel 1121 resp NOC_NSU512_X1Y9
NOC_NPS_VNOC_X1Y18 port3_out  Channel 1111 req NOC_NSU512_X1Y9
NOC_NPS_VNOC_X1Y19 port0_in  Channel 1054 port2_out NOC_NPS_VNOC_X1Y21
NOC_NPS_VNOC_X1Y21 port2_in  Channel 1092 port0_out NOC_NPS_VNOC_X1Y19
NOC_NPS_VNOC_X1Y20 port0_out  Channel 1068 port2_in NOC_NPS_VNOC_X1Y18
NOC_NPS_VNOC_X1Y20 port0_in  Channel 1110 port2_out NOC_NPS_VNOC_X1Y18
NOC_NMU512_X1Y10 resp_in  Channel 1055 port3_out NOC_NPS_VNOC_X1Y21
NOC_NMU512_X1Y10 req_out  Channel 1045 port3_in NOC_NPS_VNOC_X1Y21
NOC_NPS_VNOC_X1Y21 port1_in  Channel 1069 port1_out NOC_NPS_VNOC_X1Y20
NOC_NPS_VNOC_X1Y21 port1_out  Channel 1053 port1_in NOC_NPS_VNOC_X1Y20
NOC_NPS_VNOC_X1Y20 port3_in  Channel 1081 resp NOC_NSU512_X1Y10
NOC_NPS_VNOC_X1Y20 port3_out  Channel 1071 req NOC_NSU512_X1Y10
NOC_NPS_VNOC_X1Y21 port0_in  Channel 1014 port2_out NOC_NPS_VNOC_X1Y23
NOC_NPS_VNOC_X1Y23 port2_in  Channel 1052 port0_out NOC_NPS_VNOC_X1Y21
NOC_NPS_VNOC_X1Y22 port0_out  Channel 1028 port2_in NOC_NPS_VNOC_X1Y20
NOC_NPS_VNOC_X1Y22 port0_in  Channel 1070 port2_out NOC_NPS_VNOC_X1Y20
NOC_NMU512_X1Y11 resp_in  Channel 1015 port3_out NOC_NPS_VNOC_X1Y23
NOC_NMU512_X1Y11 req_out  Channel 1005 port3_in NOC_NPS_VNOC_X1Y23
NOC_NPS_VNOC_X1Y23 port1_in  Channel 1029 port1_out NOC_NPS_VNOC_X1Y22
NOC_NPS_VNOC_X1Y23 port1_out  Channel 1013 port1_in NOC_NPS_VNOC_X1Y22
NOC_NPS_VNOC_X1Y22 port3_in  Channel 1041 resp NOC_NSU512_X1Y11
NOC_NPS_VNOC_X1Y22 port3_out  Channel 1031 req NOC_NSU512_X1Y11
NOC_NPS_VNOC_X1Y23 port0_in  Channel 974 port2_out NOC_NPS_VNOC_X1Y25
NOC_NPS_VNOC_X1Y25 port2_in  Channel 1012 port0_out NOC_NPS_VNOC_X1Y23
NOC_NPS_VNOC_X1Y24 port0_out  Channel 988 port2_in NOC_NPS_VNOC_X1Y22
NOC_NPS_VNOC_X1Y24 port0_in  Channel 1030 port2_out NOC_NPS_VNOC_X1Y22
NOC_NMU512_X1Y12 resp_in  Channel 975 port3_out NOC_NPS_VNOC_X1Y25
NOC_NMU512_X1Y12 req_out  Channel 965 port3_in NOC_NPS_VNOC_X1Y25
NOC_NPS_VNOC_X1Y25 port1_in  Channel 989 port1_out NOC_NPS_VNOC_X1Y24
NOC_NPS_VNOC_X1Y25 port1_out  Channel 973 port1_in NOC_NPS_VNOC_X1Y24
NOC_NPS_VNOC_X1Y24 port3_in  Channel 1001 resp NOC_NSU512_X1Y12
NOC_NPS_VNOC_X1Y24 port3_out  Channel 991 req NOC_NSU512_X1Y12
NOC_NPS_VNOC_X1Y25 port0_in  Channel 911 port3_out NOC_NPS7575_X5Y5
NOC_NPS7575_X5Y5 port3_in  Channel 972 port0_out NOC_NPS_VNOC_X1Y25
NOC_NPS_VNOC_X1Y24 port2_in  Channel 905 port1_out NOC_NPS7575_X5Y4
NOC_NPS7575_X5Y4 port1_in  Channel 990 port2_out NOC_NPS_VNOC_X1Y24
NOC_NPS7575_X5Y5 port1_in  Channel 898 port0_out NOC_NIDB_X1Y4
NOC_NPS7575_X5Y5 port1_out  Channel 909 port0_in NOC_NIDB_X1Y4
NOC_NPS7575_X5Y5 port2_in  Channel 916 port1_out NOC_NPP_RPTR_X1Y11
NOC_NPP_RPTR_X1Y11 port0_in  Channel 910 port2_out NOC_NPS7575_X5Y5
NOC_NIDB_X1Y4 port1_in  Channel 803 port1_out NOC_NIDB_X1Y6
NOC_NIDB_X1Y6 port1_in  Channel 899 port1_out NOC_NIDB_X1Y4
NOC_NIDB_X1Y5 port0_out  Channel 912 port3_in NOC_NPS7575_X5Y4
NOC_NPS7575_X5Y4 port3_out  Channel 907 port0_in NOC_NIDB_X1Y5
NOC_NIDB_X1Y5 port1_in  Channel 817 port1_out NOC_NIDB_X1Y7
NOC_NIDB_X1Y7 port1_in  Channel 913 port1_out NOC_NIDB_X1Y5
NOC_NPS7575_X5Y4 port2_in  Channel 914 port1_out NOC_NPP_RPTR_X1Y10
NOC_NPP_RPTR_X1Y10 port0_in  Channel 906 port2_out NOC_NPS7575_X5Y4
NOC_NIDB_X1Y6 port0_in  Channel 813 port1_out NOC_NPS7575_X5Y7
NOC_NIDB_X1Y6 port0_out  Channel 802 port1_in NOC_NPS7575_X5Y7
NOC_NPS7575_X5Y7 port2_in  Channel 820 port1_out NOC_NPP_RPTR_X1Y15
NOC_NPP_RPTR_X1Y15 port0_in  Channel 814 port2_out NOC_NPS7575_X5Y7
NOC_NPS7575_X5Y7 port3_in  Channel 730 port2_out NOC_NPS_VNOC_X1Y27
NOC_NPS_VNOC_X1Y27 port2_in  Channel 815 port3_out NOC_NPS7575_X5Y7
NOC_NPS7575_X5Y6 port1_in  Channel 744 port0_out NOC_NPS_VNOC_X1Y26
NOC_NPS_VNOC_X1Y26 port0_in  Channel 809 port1_out NOC_NPS7575_X5Y6
NOC_NPS7575_X5Y6 port3_in  Channel 816 port0_out NOC_NIDB_X1Y7
NOC_NPS7575_X5Y6 port3_out  Channel 811 port0_in NOC_NIDB_X1Y7
NOC_NPS7575_X5Y6 port2_in  Channel 818 port1_out NOC_NPP_RPTR_X1Y14
NOC_NPP_RPTR_X1Y14 port0_in  Channel 810 port2_out NOC_NPS7575_X5Y6
NOC_NMU512_X1Y13 resp_in  Channel 731 port3_out NOC_NPS_VNOC_X1Y27
NOC_NMU512_X1Y13 req_out  Channel 721 port3_in NOC_NPS_VNOC_X1Y27
NOC_NPS_VNOC_X1Y27 port1_in  Channel 745 port1_out NOC_NPS_VNOC_X1Y26
NOC_NPS_VNOC_X1Y27 port1_out  Channel 729 port1_in NOC_NPS_VNOC_X1Y26
NOC_NPS_VNOC_X1Y26 port3_in  Channel 757 resp NOC_NSU512_X1Y13
NOC_NPS_VNOC_X1Y26 port3_out  Channel 747 req NOC_NSU512_X1Y13
NOC_NPS_VNOC_X1Y27 port0_in  Channel 690 port2_out NOC_NPS_VNOC_X1Y29
NOC_NPS_VNOC_X1Y29 port2_in  Channel 728 port0_out NOC_NPS_VNOC_X1Y27
NOC_NPS_VNOC_X1Y26 port2_in  Channel 704 port0_out NOC_NPS_VNOC_X1Y28
NOC_NPS_VNOC_X1Y28 port0_in  Channel 746 port2_out NOC_NPS_VNOC_X1Y26
NOC_NMU512_X1Y14 resp_in  Channel 691 port3_out NOC_NPS_VNOC_X1Y29
NOC_NMU512_X1Y14 req_out  Channel 681 port3_in NOC_NPS_VNOC_X1Y29
NOC_NPS_VNOC_X1Y29 port1_in  Channel 705 port1_out NOC_NPS_VNOC_X1Y28
NOC_NPS_VNOC_X1Y29 port1_out  Channel 689 port1_in NOC_NPS_VNOC_X1Y28
NOC_NPS_VNOC_X1Y28 port3_in  Channel 717 resp NOC_NSU512_X1Y14
NOC_NPS_VNOC_X1Y28 port3_out  Channel 707 req NOC_NSU512_X1Y14
NOC_NPS_VNOC_X1Y29 port0_in  Channel 650 port2_out NOC_NPS_VNOC_X1Y31
NOC_NPS_VNOC_X1Y31 port2_in  Channel 688 port0_out NOC_NPS_VNOC_X1Y29
NOC_NPS_VNOC_X1Y28 port2_in  Channel 664 port0_out NOC_NPS_VNOC_X1Y30
NOC_NPS_VNOC_X1Y30 port0_in  Channel 706 port2_out NOC_NPS_VNOC_X1Y28
NOC_NMU512_X1Y15 resp_in  Channel 651 port3_out NOC_NPS_VNOC_X1Y31
NOC_NMU512_X1Y15 req_out  Channel 641 port3_in NOC_NPS_VNOC_X1Y31
NOC_NPS_VNOC_X1Y31 port1_in  Channel 665 port1_out NOC_NPS_VNOC_X1Y30
NOC_NPS_VNOC_X1Y31 port1_out  Channel 649 port1_in NOC_NPS_VNOC_X1Y30
NOC_NPS_VNOC_X1Y30 port3_in  Channel 677 resp NOC_NSU512_X1Y15
NOC_NPS_VNOC_X1Y30 port3_out  Channel 667 req NOC_NSU512_X1Y15
NOC_NPS_VNOC_X1Y31 port0_in  Channel 610 port2_out NOC_NPS_VNOC_X1Y33
NOC_NPS_VNOC_X1Y33 port2_in  Channel 648 port0_out NOC_NPS_VNOC_X1Y31
NOC_NPS_VNOC_X1Y30 port2_in  Channel 624 port0_out NOC_NPS_VNOC_X1Y32
NOC_NPS_VNOC_X1Y32 port0_in  Channel 666 port2_out NOC_NPS_VNOC_X1Y30
NOC_NMU512_X1Y16 resp_in  Channel 611 port3_out NOC_NPS_VNOC_X1Y33
NOC_NMU512_X1Y16 req_out  Channel 601 port3_in NOC_NPS_VNOC_X1Y33
NOC_NPS_VNOC_X1Y33 port1_in  Channel 625 port1_out NOC_NPS_VNOC_X1Y32
NOC_NPS_VNOC_X1Y33 port1_out  Channel 609 port1_in NOC_NPS_VNOC_X1Y32
NOC_NPS_VNOC_X1Y32 port3_in  Channel 637 resp NOC_NSU512_X1Y16
NOC_NPS_VNOC_X1Y32 port3_out  Channel 627 req NOC_NSU512_X1Y16
NOC_NPS_VNOC_X1Y33 port0_in  Channel 570 port2_out NOC_NPS_VNOC_X1Y35
NOC_NPS_VNOC_X1Y35 port2_in  Channel 608 port0_out NOC_NPS_VNOC_X1Y33
NOC_NPS_VNOC_X1Y32 port2_in  Channel 584 port0_out NOC_NPS_VNOC_X1Y34
NOC_NPS_VNOC_X1Y34 port0_in  Channel 626 port2_out NOC_NPS_VNOC_X1Y32
NOC_NMU512_X1Y17 resp_in  Channel 571 port3_out NOC_NPS_VNOC_X1Y35
NOC_NMU512_X1Y17 req_out  Channel 561 port3_in NOC_NPS_VNOC_X1Y35
NOC_NPS_VNOC_X1Y35 port1_in  Channel 585 port1_out NOC_NPS_VNOC_X1Y34
NOC_NPS_VNOC_X1Y35 port1_out  Channel 569 port1_in NOC_NPS_VNOC_X1Y34
NOC_NPS_VNOC_X1Y34 port3_in  Channel 597 resp NOC_NSU512_X1Y17
NOC_NPS_VNOC_X1Y34 port3_out  Channel 587 req NOC_NSU512_X1Y17
NOC_NPS_VNOC_X1Y35 port0_in  Channel 530 port2_out NOC_NPS_VNOC_X1Y37
NOC_NPS_VNOC_X1Y37 port2_in  Channel 568 port0_out NOC_NPS_VNOC_X1Y35
NOC_NPS_VNOC_X1Y34 port2_in  Channel 544 port0_out NOC_NPS_VNOC_X1Y36
NOC_NPS_VNOC_X1Y36 port0_in  Channel 586 port2_out NOC_NPS_VNOC_X1Y34
NOC_NMU512_X1Y18 resp_in  Channel 531 port3_out NOC_NPS_VNOC_X1Y37
NOC_NMU512_X1Y18 req_out  Channel 521 port3_in NOC_NPS_VNOC_X1Y37
NOC_NPS_VNOC_X1Y37 port1_in  Channel 545 port1_out NOC_NPS_VNOC_X1Y36
NOC_NPS_VNOC_X1Y37 port1_out  Channel 529 port1_in NOC_NPS_VNOC_X1Y36
NOC_NPS_VNOC_X1Y36 port3_in  Channel 557 resp NOC_NSU512_X1Y18
NOC_NPS_VNOC_X1Y36 port3_out  Channel 547 req NOC_NSU512_X1Y18
NOC_NPS_VNOC_X1Y37 port0_out  Channel 528 port0_in NOC_NCRB_X1Y1
NOC_NPS_VNOC_X1Y37 port0_in  Channel 508 port0_out NOC_NCRB_X1Y0
NOC_NPS_VNOC_X1Y36 port2_in  Channel 509 port1_out NOC_NCRB_X1Y0
NOC_NPS_VNOC_X1Y36 port2_out  Channel 546 port1_in NOC_NCRB_X1Y1
NOC_NCRB_X1Y1 port0_out  Channel 510 port3_in NOC_NPS5555_X6Y4
NOC_NCRB_X1Y1 port1_out  Channel 511 port3_in NOC_NPS5555_X6Y6
